iteration,operation,algorithm,duration_ms,tracemalloc_peak_bytes,tracemalloc_current_bytes,payload_size_bytes,timestamp,environment
7,raw_rsa_verify,RSA-2048,0.06341701373457909,517.0,52.0,256,2026-03-27T13:28:44.858041+00:00,arm64-darwin
8,raw_rsa_verify,RSA-2048,0.05787494592368603,517.0,52.0,256,2026-03-27T13:28:44.858042+00:00,arm64-darwin
9,raw_rsa_verify,RSA-2048,0.057750032283365726,517.0,52.0,256,2026-03-27T13:28:44.858043+00:00,arm64-darwin
10,raw_rsa_verify,RSA-2048,0.05800003418698907,517.0,52.0,256,2026-03-27T13:28:44.858044+00:00,arm64-darwin
11,raw_rsa_verify,RSA-2048,0.0577080063521862,517.0,52.0,256,2026-03-27T13:28:44.858045+00:00,arm64-darwin
12,raw_rsa_verify,RSA-2048,0.05729100666940212,517.0,52.0,256,2026-03-27T13:28:44.858046+00:00,arm64-darwin
13,raw_rsa_verify,RSA-2048,0.057541998103260994,517.0,52.0,256,2026-03-27T13:28:44.858047+00:00,arm64-darwin
14,raw_rsa_verify,RSA-2048,0.057999975979328156,517.0,52.0,256,2026-03-27T13:28:44.858048+00:00,arm64-darwin
15,raw_rsa_verify,RSA-2048,0.0577080063521862,517.0,52.0,256,2026-03-27T13:28:44.858049+00:00,arm64-darwin
16,raw_rsa_verify,RSA-2048,0.057541008573025465,517.0,52.0,256,2026-03-27T13:28:44.858050+00:00,arm64-darwin
17,raw_rsa_verify,RSA-2048,0.057583965826779604,517.0,52.0,256,2026-03-27T13:28:44.858051+00:00,arm64-darwin
18,raw_rsa_verify,RSA-2048,0.05704199429601431,517.0,52.0,256,2026-03-27T13:28:44.858052+00:00,arm64-darwin
19,raw_rsa_verify,RSA-2048,0.05729100666940212,517.0,52.0,256,2026-03-27T13:28:44.858053+00:00,arm64-darwin
20,raw_rsa_verify,RSA-2048,0.05749997217208147,517.0,52.0,256,2026-03-27T13:28:44.858054+00:00,arm64-darwin
21,raw_rsa_verify,RSA-2048,0.05741702625527978,517.0,52.0,256,2026-03-27T13:28:44.858055+00:00,arm64-darwin
22,raw_rsa_verify,RSA-2048,0.05749997217208147,517.0,52.0,256,2026-03-27T13:28:44.858056+00:00,arm64-darwin
23,raw_rsa_verify,RSA-2048,0.057792000006884336,517.0,52.0,256,2026-03-27T13:28:44.858057+00:00,arm64-darwin
24,raw_rsa_verify,RSA-2048,0.0576250022277236,517.0,52.0,256,2026-03-27T13:28:44.858058+00:00,arm64-darwin
25,raw_rsa_verify,RSA-2048,0.056958000641316175,517.0,52.0,256,2026-03-27T13:28:44.858059+00:00,arm64-darwin
26,raw_rsa_verify,RSA-2048,0.060165999457240105,517.0,52.0,256,2026-03-27T13:28:44.858060+00:00,arm64-darwin
27,raw_rsa_verify,RSA-2048,0.0647500273771584,517.0,52.0,256,2026-03-27T13:28:44.858061+00:00,arm64-darwin
28,raw_rsa_verify,RSA-2048,0.057541998103260994,517.0,52.0,256,2026-03-27T13:28:44.858061+00:00,arm64-darwin
29,raw_rsa_verify,RSA-2048,0.05708297248929739,517.0,52.0,256,2026-03-27T13:28:44.858062+00:00,arm64-darwin
30,raw_rsa_verify,RSA-2048,0.05720800254493952,517.0,52.0,256,2026-03-27T13:28:44.858063+00:00,arm64-darwin
31,raw_rsa_verify,RSA-2048,0.057375000324100256,517.0,52.0,256,2026-03-27T13:28:44.858064+00:00,arm64-darwin
32,raw_rsa_verify,RSA-2048,0.05745800444856286,517.0,52.0,256,2026-03-27T13:28:44.858065+00:00,arm64-darwin
33,raw_rsa_verify,RSA-2048,0.0576250022277236,517.0,52.0,256,2026-03-27T13:28:44.858066+00:00,arm64-darwin
34,raw_rsa_verify,RSA-2048,0.05733297439292073,517.0,52.0,256,2026-03-27T13:28:44.858067+00:00,arm64-darwin
35,raw_rsa_verify,RSA-2048,0.05704100476577878,517.0,52.0,256,2026-03-27T13:28:44.858068+00:00,arm64-darwin
36,raw_rsa_verify,RSA-2048,0.05704100476577878,517.0,52.0,256,2026-03-27T13:28:44.858069+00:00,arm64-darwin
37,raw_rsa_verify,RSA-2048,0.057792000006884336,517.0,52.0,256,2026-03-27T13:28:44.858070+00:00,arm64-darwin
38,raw_rsa_verify,RSA-2048,0.056958000641316175,517.0,52.0,256,2026-03-27T13:28:44.858071+00:00,arm64-darwin
39,raw_rsa_verify,RSA-2048,0.057750032283365726,517.0,52.0,256,2026-03-27T13:28:44.858072+00:00,arm64-darwin
40,raw_rsa_verify,RSA-2048,0.05783297820016742,517.0,52.0,256,2026-03-27T13:28:44.858073+00:00,arm64-darwin
41,raw_rsa_verify,RSA-2048,0.05766696995124221,517.0,52.0,256,2026-03-27T13:28:44.858073+00:00,arm64-darwin
42,raw_rsa_verify,RSA-2048,0.05687499651685357,517.0,52.0,256,2026-03-27T13:28:44.858074+00:00,arm64-darwin
43,raw_rsa_verify,RSA-2048,0.057375000324100256,517.0,52.0,256,2026-03-27T13:28:44.858075+00:00,arm64-darwin
44,raw_rsa_verify,RSA-2048,0.057541998103260994,517.0,52.0,256,2026-03-27T13:28:44.858076+00:00,arm64-darwin
45,raw_rsa_verify,RSA-2048,0.05712499842047691,517.0,52.0,256,2026-03-27T13:28:44.858077+00:00,arm64-darwin
46,raw_rsa_verify,RSA-2048,0.057375000324100256,517.0,52.0,256,2026-03-27T13:28:44.858078+00:00,arm64-darwin
47,raw_rsa_verify,RSA-2048,0.05825003609061241,517.0,52.0,256,2026-03-27T13:28:44.858079+00:00,arm64-darwin
48,raw_rsa_verify,RSA-2048,0.06550003308802843,517.0,52.0,256,2026-03-27T13:28:44.858080+00:00,arm64-darwin
49,raw_rsa_verify,RSA-2048,0.05729199619963765,517.0,52.0,256,2026-03-27T13:28:44.858081+00:00,arm64-darwin
50,raw_rsa_verify,RSA-2048,0.05766696995124221,517.0,52.0,256,2026-03-27T13:28:44.858082+00:00,arm64-darwin
51,raw_rsa_verify,RSA-2048,0.0570830306969583,517.0,52.0,256,2026-03-27T13:28:44.858083+00:00,arm64-darwin
52,raw_rsa_verify,RSA-2048,0.05670799873769283,517.0,52.0,256,2026-03-27T13:28:44.858084+00:00,arm64-darwin
53,raw_rsa_verify,RSA-2048,0.057375000324100256,517.0,52.0,256,2026-03-27T13:28:44.858085+00:00,arm64-darwin
54,raw_rsa_verify,RSA-2048,0.05704199429601431,517.0,52.0,256,2026-03-27T13:28:44.858086+00:00,arm64-darwin
55,raw_rsa_verify,RSA-2048,0.05708297248929739,517.0,52.0,256,2026-03-27T13:28:44.858086+00:00,arm64-darwin
56,raw_rsa_verify,RSA-2048,0.0576250022277236,517.0,52.0,256,2026-03-27T13:28:44.858087+00:00,arm64-darwin
57,raw_rsa_verify,RSA-2048,0.057375000324100256,517.0,52.0,256,2026-03-27T13:28:44.858088+00:00,arm64-darwin
58,raw_rsa_verify,RSA-2048,0.057165976613759995,517.0,52.0,256,2026-03-27T13:28:44.858089+00:00,arm64-darwin
59,raw_rsa_verify,RSA-2048,0.05729199619963765,517.0,52.0,256,2026-03-27T13:28:44.858090+00:00,arm64-darwin
60,raw_rsa_verify,RSA-2048,0.05708297248929739,517.0,52.0,256,2026-03-27T13:28:44.858091+00:00,arm64-darwin
61,raw_rsa_verify,RSA-2048,0.057375000324100256,517.0,52.0,256,2026-03-27T13:28:44.858092+00:00,arm64-darwin
62,raw_rsa_verify,RSA-2048,0.05716696614399552,517.0,52.0,256,2026-03-27T13:28:44.858093+00:00,arm64-darwin
63,raw_rsa_verify,RSA-2048,0.05724997026845813,517.0,52.0,256,2026-03-27T13:28:44.858094+00:00,arm64-darwin
64,raw_rsa_verify,RSA-2048,0.05745800444856286,517.0,52.0,256,2026-03-27T13:28:44.858094+00:00,arm64-darwin
65,raw_rsa_verify,RSA-2048,0.057750032283365726,517.0,52.0,256,2026-03-27T13:28:44.858095+00:00,arm64-darwin
66,raw_rsa_verify,RSA-2048,0.057375000324100256,517.0,52.0,256,2026-03-27T13:28:44.858096+00:00,arm64-darwin
67,raw_rsa_verify,RSA-2048,0.05749997217208147,517.0,52.0,256,2026-03-27T13:28:44.858097+00:00,arm64-darwin
68,raw_rsa_verify,RSA-2048,0.0570830306969583,517.0,52.0,256,2026-03-27T13:28:44.858098+00:00,arm64-darwin
69,raw_rsa_verify,RSA-2048,0.05724997026845813,517.0,52.0,256,2026-03-27T13:28:44.858099+00:00,arm64-darwin
70,raw_rsa_verify,RSA-2048,0.05708297248929739,517.0,52.0,256,2026-03-27T13:28:44.858100+00:00,arm64-darwin
71,raw_rsa_verify,RSA-2048,0.056916032917797565,517.0,52.0,256,2026-03-27T13:28:44.858101+00:00,arm64-darwin
72,raw_rsa_verify,RSA-2048,0.05720800254493952,517.0,52.0,256,2026-03-27T13:28:44.858102+00:00,arm64-darwin
73,raw_rsa_verify,RSA-2048,0.05729199619963765,517.0,52.0,256,2026-03-27T13:28:44.858103+00:00,arm64-darwin
74,raw_rsa_verify,RSA-2048,0.06083300104364753,517.0,52.0,256,2026-03-27T13:28:44.858103+00:00,arm64-darwin
75,raw_rsa_verify,RSA-2048,0.060125021263957024,517.0,52.0,256,2026-03-27T13:28:44.858104+00:00,arm64-darwin
76,raw_rsa_verify,RSA-2048,0.05716702435165644,517.0,52.0,256,2026-03-27T13:28:44.858105+00:00,arm64-darwin
77,raw_rsa_verify,RSA-2048,0.05733396392315626,517.0,52.0,256,2026-03-27T13:28:44.858106+00:00,arm64-darwin
78,raw_rsa_verify,RSA-2048,0.05687499651685357,517.0,52.0,256,2026-03-27T13:28:44.858107+00:00,arm64-darwin
79,raw_rsa_verify,RSA-2048,0.05770794814452529,517.0,52.0,256,2026-03-27T13:28:44.858108+00:00,arm64-darwin
80,raw_rsa_verify,RSA-2048,0.057541008573025465,517.0,52.0,256,2026-03-27T13:28:44.858109+00:00,arm64-darwin
81,raw_rsa_verify,RSA-2048,0.05741702625527978,517.0,52.0,256,2026-03-27T13:28:44.858110+00:00,arm64-darwin
82,raw_rsa_verify,RSA-2048,0.05766696995124221,517.0,52.0,256,2026-03-27T13:28:44.858111+00:00,arm64-darwin
83,raw_rsa_verify,RSA-2048,0.0570830306969583,517.0,52.0,256,2026-03-27T13:28:44.858112+00:00,arm64-darwin
84,raw_rsa_verify,RSA-2048,0.05666702054440975,517.0,52.0,256,2026-03-27T13:28:44.858112+00:00,arm64-darwin
85,raw_rsa_verify,RSA-2048,0.05720800254493952,517.0,52.0,256,2026-03-27T13:28:44.858113+00:00,arm64-darwin
86,raw_rsa_verify,RSA-2048,0.05741597851738334,517.0,52.0,256,2026-03-27T13:28:44.858114+00:00,arm64-darwin
87,raw_rsa_verify,RSA-2048,0.057582976296544075,517.0,52.0,256,2026-03-27T13:28:44.858115+00:00,arm64-darwin
88,raw_rsa_verify,RSA-2048,0.05708297248929739,517.0,52.0,256,2026-03-27T13:28:44.858116+00:00,arm64-darwin
89,raw_rsa_verify,RSA-2048,0.056999968364834785,517.0,52.0,256,2026-03-27T13:28:44.858117+00:00,arm64-darwin
90,raw_rsa_verify,RSA-2048,0.05720899207517505,517.0,52.0,256,2026-03-27T13:28:44.858118+00:00,arm64-darwin
91,raw_rsa_verify,RSA-2048,0.05741702625527978,517.0,52.0,256,2026-03-27T13:28:44.858119+00:00,arm64-darwin
92,raw_rsa_verify,RSA-2048,0.057375000324100256,517.0,52.0,256,2026-03-27T13:28:44.858120+00:00,arm64-darwin
93,raw_rsa_verify,RSA-2048,0.057375000324100256,517.0,52.0,256,2026-03-27T13:28:44.858121+00:00,arm64-darwin
94,raw_rsa_verify,RSA-2048,0.05758303450420499,517.0,52.0,256,2026-03-27T13:28:44.858122+00:00,arm64-darwin
95,raw_rsa_verify,RSA-2048,0.056916032917797565,517.0,52.0,256,2026-03-27T13:28:44.858122+00:00,arm64-darwin
96,raw_rsa_verify,RSA-2048,0.056958000641316175,517.0,52.0,256,2026-03-27T13:28:44.858123+00:00,arm64-darwin
97,raw_rsa_verify,RSA-2048,0.0570000265724957,517.0,52.0,256,2026-03-27T13:28:44.858124+00:00,arm64-darwin
98,raw_rsa_verify,RSA-2048,0.05733297439292073,517.0,52.0,256,2026-03-27T13:28:44.858125+00:00,arm64-darwin
99,raw_rsa_verify,RSA-2048,0.05708297248929739,517.0,52.0,256,2026-03-27T13:28:44.858126+00:00,arm64-darwin
0,raw_mldsa_keygen,ML-DSA-44,0.027292000595480204,8036.4,18.4,1312,2026-03-27T13:28:44.864350+00:00,arm64-darwin
1,raw_mldsa_keygen,ML-DSA-44,0.024499953724443913,8036.4,18.4,1312,2026-03-27T13:28:44.864362+00:00,arm64-darwin
2,raw_mldsa_keygen,ML-DSA-44,0.026082969270646572,8036.4,18.4,1312,2026-03-27T13:28:44.864364+00:00,arm64-darwin
3,raw_mldsa_keygen,ML-DSA-44,0.024541979655623436,8036.4,18.4,1312,2026-03-27T13:28:44.864365+00:00,arm64-darwin
4,raw_mldsa_keygen,ML-DSA-44,0.023917004000395536,8036.4,18.4,1312,2026-03-27T13:28:44.864366+00:00,arm64-darwin
5,raw_mldsa_keygen,ML-DSA-44,0.02424995182082057,8036.4,18.4,1312,2026-03-27T13:28:44.864367+00:00,arm64-darwin
6,raw_mldsa_keygen,ML-DSA-44,0.02412503818050027,8036.4,18.4,1312,2026-03-27T13:28:44.864368+00:00,arm64-darwin
7,raw_mldsa_keygen,ML-DSA-44,0.02562499139457941,8036.4,18.4,1312,2026-03-27T13:28:44.864370+00:00,arm64-darwin
8,raw_mldsa_keygen,ML-DSA-44,0.024292035959661007,8036.4,18.4,1312,2026-03-27T13:28:44.864371+00:00,arm64-darwin
9,raw_mldsa_keygen,ML-DSA-44,0.02420798409730196,8036.4,18.4,1312,2026-03-27T13:28:44.864372+00:00,arm64-darwin
10,raw_mldsa_keygen,ML-DSA-44,0.025083019863814116,8036.4,18.4,1312,2026-03-27T13:28:44.864373+00:00,arm64-darwin
11,raw_mldsa_keygen,ML-DSA-44,0.024374981876462698,8036.4,18.4,1312,2026-03-27T13:28:44.864374+00:00,arm64-darwin
12,raw_mldsa_keygen,ML-DSA-44,0.02462498378008604,8036.4,18.4,1312,2026-03-27T13:28:44.864375+00:00,arm64-darwin
13,raw_mldsa_keygen,ML-DSA-44,0.024124979972839355,8036.4,18.4,1312,2026-03-27T13:28:44.864376+00:00,arm64-darwin
14,raw_mldsa_keygen,ML-DSA-44,0.024083012249320745,8036.4,18.4,1312,2026-03-27T13:28:44.864377+00:00,arm64-darwin
15,raw_mldsa_keygen,ML-DSA-44,0.024833017960190773,8036.4,18.4,1312,2026-03-27T13:28:44.864378+00:00,arm64-darwin
16,raw_mldsa_keygen,ML-DSA-44,0.02416601637378335,8036.4,18.4,1312,2026-03-27T13:28:44.864380+00:00,arm64-darwin
17,raw_mldsa_keygen,ML-DSA-44,0.025124987587332726,8036.4,18.4,1312,2026-03-27T13:28:44.864381+00:00,arm64-darwin
18,raw_mldsa_keygen,ML-DSA-44,0.02400000812485814,8036.4,18.4,1312,2026-03-27T13:28:44.864382+00:00,arm64-darwin
19,raw_mldsa_keygen,ML-DSA-44,0.023999949917197227,8036.4,18.4,1312,2026-03-27T13:28:44.864383+00:00,arm64-darwin
20,raw_mldsa_keygen,ML-DSA-44,0.025292043574154377,8036.4,18.4,1312,2026-03-27T13:28:44.864384+00:00,arm64-darwin
21,raw_mldsa_keygen,ML-DSA-44,0.02404197584837675,8036.4,18.4,1312,2026-03-27T13:28:44.864385+00:00,arm64-darwin
22,raw_mldsa_keygen,ML-DSA-44,0.03474997356534004,8036.4,18.4,1312,2026-03-27T13:28:44.864386+00:00,arm64-darwin
23,raw_mldsa_keygen,ML-DSA-44,0.02458301605656743,8036.4,18.4,1312,2026-03-27T13:28:44.864387+00:00,arm64-darwin
24,raw_mldsa_keygen,ML-DSA-44,0.02412503818050027,8036.4,18.4,1312,2026-03-27T13:28:44.864388+00:00,arm64-darwin
25,raw_mldsa_keygen,ML-DSA-44,0.024083012249320745,8036.4,18.4,1312,2026-03-27T13:28:44.864389+00:00,arm64-darwin
26,raw_mldsa_keygen,ML-DSA-44,0.025040993932634592,8036.4,18.4,1312,2026-03-27T13:28:44.864390+00:00,arm64-darwin
27,raw_mldsa_keygen,ML-DSA-44,0.025457993615418673,8036.4,18.4,1312,2026-03-27T13:28:44.864391+00:00,arm64-darwin
28,raw_mldsa_keygen,ML-DSA-44,0.024291977752000093,8036.4,18.4,1312,2026-03-27T13:28:44.864392+00:00,arm64-darwin
29,raw_mldsa_keygen,ML-DSA-44,0.024124979972839355,8036.4,18.4,1312,2026-03-27T13:28:44.864393+00:00,arm64-darwin
30,raw_mldsa_keygen,ML-DSA-44,0.02500001573935151,8036.4,18.4,1312,2026-03-27T13:28:44.864394+00:00,arm64-darwin
31,raw_mldsa_keygen,ML-DSA-44,0.024124979972839355,8036.4,18.4,1312,2026-03-27T13:28:44.864395+00:00,arm64-darwin
32,raw_mldsa_keygen,ML-DSA-44,0.025083019863814116,8036.4,18.4,1312,2026-03-27T13:28:44.864396+00:00,arm64-darwin
33,raw_mldsa_keygen,ML-DSA-44,0.023540982510894537,8036.4,18.4,1312,2026-03-27T13:28:44.864397+00:00,arm64-darwin
34,raw_mldsa_keygen,ML-DSA-44,0.024124979972839355,8036.4,18.4,1312,2026-03-27T13:28:44.864398+00:00,arm64-darwin
35,raw_mldsa_keygen,ML-DSA-44,0.023957982193678617,8036.4,18.4,1312,2026-03-27T13:28:44.864399+00:00,arm64-darwin
36,raw_mldsa_keygen,ML-DSA-44,0.02824998227879405,8036.4,18.4,1312,2026-03-27T13:28:44.864400+00:00,arm64-darwin
37,raw_mldsa_keygen,ML-DSA-44,0.02579198917374015,8036.4,18.4,1312,2026-03-27T13:28:44.864401+00:00,arm64-darwin
38,raw_mldsa_keygen,ML-DSA-44,0.024124979972839355,8036.4,18.4,1312,2026-03-27T13:28:44.864402+00:00,arm64-darwin
39,raw_mldsa_keygen,ML-DSA-44,0.024083012249320745,8036.4,18.4,1312,2026-03-27T13:28:44.864402+00:00,arm64-darwin
40,raw_mldsa_keygen,ML-DSA-44,0.025333021767437458,8036.4,18.4,1312,2026-03-27T13:28:44.864403+00:00,arm64-darwin
41,raw_mldsa_keygen,ML-DSA-44,0.02412503818050027,8036.4,18.4,1312,2026-03-27T13:28:44.864405+00:00,arm64-darwin
42,raw_mldsa_keygen,ML-DSA-44,0.02512504579499364,8036.4,18.4,1312,2026-03-27T13:28:44.864405+00:00,arm64-darwin
43,raw_mldsa_keygen,ML-DSA-44,0.024083012249320745,8036.4,18.4,1312,2026-03-27T13:28:44.864406+00:00,arm64-darwin
44,raw_mldsa_keygen,ML-DSA-44,0.02400000812485814,8036.4,18.4,1312,2026-03-27T13:28:44.864407+00:00,arm64-darwin
45,raw_mldsa_keygen,ML-DSA-44,0.023917004000395536,8036.4,18.4,1312,2026-03-27T13:28:44.864408+00:00,arm64-darwin
46,raw_mldsa_keygen,ML-DSA-44,0.02495903754606843,8036.4,18.4,1312,2026-03-27T13:28:44.864409+00:00,arm64-darwin
47,raw_mldsa_keygen,ML-DSA-44,0.024957989808171988,8036.4,18.4,1312,2026-03-27T13:28:44.864410+00:00,arm64-darwin
48,raw_mldsa_keygen,ML-DSA-44,0.02437504008412361,8036.4,18.4,1312,2026-03-27T13:28:44.864411+00:00,arm64-darwin
49,raw_mldsa_keygen,ML-DSA-44,0.02412503818050027,8036.4,18.4,1312,2026-03-27T13:28:44.864412+00:00,arm64-darwin
50,raw_mldsa_keygen,ML-DSA-44,0.025291985366493464,8036.4,18.4,1312,2026-03-27T13:28:44.864413+00:00,arm64-darwin
51,raw_mldsa_keygen,ML-DSA-44,0.02420798409730196,8036.4,18.4,1312,2026-03-27T13:28:44.864414+00:00,arm64-darwin
52,raw_mldsa_keygen,ML-DSA-44,0.030707975383847952,8036.4,18.4,1312,2026-03-27T13:28:44.864416+00:00,arm64-darwin
53,raw_mldsa_keygen,ML-DSA-44,0.024374981876462698,8036.4,18.4,1312,2026-03-27T13:28:44.864417+00:00,arm64-darwin
54,raw_mldsa_keygen,ML-DSA-44,0.02416700590401888,8036.4,18.4,1312,2026-03-27T13:28:44.864418+00:00,arm64-darwin
55,raw_mldsa_keygen,ML-DSA-44,0.024083012249320745,8036.4,18.4,1312,2026-03-27T13:28:44.864419+00:00,arm64-darwin
56,raw_mldsa_keygen,ML-DSA-44,0.02341700019314885,8036.4,18.4,1312,2026-03-27T13:28:44.864420+00:00,arm64-darwin
57,raw_mldsa_keygen,ML-DSA-44,0.02516701351851225,8036.4,18.4,1312,2026-03-27T13:28:44.864421+00:00,arm64-darwin
58,raw_mldsa_keygen,ML-DSA-44,0.024083012249320745,8036.4,18.4,1312,2026-03-27T13:28:44.864422+00:00,arm64-darwin
59,raw_mldsa_keygen,ML-DSA-44,0.024124979972839355,8036.4,18.4,1312,2026-03-27T13:28:44.864423+00:00,arm64-darwin
60,raw_mldsa_keygen,ML-DSA-44,0.02504198346287012,8036.4,18.4,1312,2026-03-27T13:28:44.864424+00:00,arm64-darwin
61,raw_mldsa_keygen,ML-DSA-44,0.02424995182082057,8036.4,18.4,1312,2026-03-27T13:28:44.864425+00:00,arm64-darwin
62,raw_mldsa_keygen,ML-DSA-44,0.027542002499103546,8036.4,18.4,1312,2026-03-27T13:28:44.864426+00:00,arm64-darwin
63,raw_mldsa_keygen,ML-DSA-44,0.024458044208586216,8036.4,18.4,1312,2026-03-27T13:28:44.864427+00:00,arm64-darwin
64,raw_mldsa_keygen,ML-DSA-44,0.02420798409730196,8036.4,18.4,1312,2026-03-27T13:28:44.864428+00:00,arm64-darwin
65,raw_mldsa_keygen,ML-DSA-44,0.023958971723914146,8036.4,18.4,1312,2026-03-27T13:28:44.864429+00:00,arm64-darwin
66,raw_mldsa_keygen,ML-DSA-44,0.02412503818050027,8036.4,18.4,1312,2026-03-27T13:28:44.864430+00:00,arm64-darwin
67,raw_mldsa_keygen,ML-DSA-44,0.025040993932634592,8036.4,18.4,1312,2026-03-27T13:28:44.864431+00:00,arm64-darwin
68,raw_mldsa_keygen,ML-DSA-44,0.024124979972839355,8036.4,18.4,1312,2026-03-27T13:28:44.864432+00:00,arm64-darwin
69,raw_mldsa_keygen,ML-DSA-44,0.024124979972839355,8036.4,18.4,1312,2026-03-27T13:28:44.864433+00:00,arm64-darwin
70,raw_mldsa_keygen,ML-DSA-44,0.02500001573935151,8036.4,18.4,1312,2026-03-27T13:28:44.864433+00:00,arm64-darwin
71,raw_mldsa_keygen,ML-DSA-44,0.02400000812485814,8036.4,18.4,1312,2026-03-27T13:28:44.864434+00:00,arm64-darwin
72,raw_mldsa_keygen,ML-DSA-44,0.02516701351851225,8036.4,18.4,1312,2026-03-27T13:28:44.864435+00:00,arm64-darwin
73,raw_mldsa_keygen,ML-DSA-44,0.024083012249320745,8036.4,18.4,1312,2026-03-27T13:28:44.864436+00:00,arm64-darwin
74,raw_mldsa_keygen,ML-DSA-44,0.024250010028481483,8036.4,18.4,1312,2026-03-27T13:28:44.864437+00:00,arm64-darwin
75,raw_mldsa_keygen,ML-DSA-44,0.02395804040133953,8036.4,18.4,1312,2026-03-27T13:28:44.864438+00:00,arm64-darwin
76,raw_mldsa_keygen,ML-DSA-44,0.02416601637378335,8036.4,18.4,1312,2026-03-27T13:28:44.864439+00:00,arm64-darwin
77,raw_mldsa_keygen,ML-DSA-44,0.02524995943531394,8036.4,18.4,1312,2026-03-27T13:28:44.864440+00:00,arm64-darwin
78,raw_mldsa_keygen,ML-DSA-44,0.024500011932104826,8036.4,18.4,1312,2026-03-27T13:28:44.864441+00:00,arm64-darwin
79,raw_mldsa_keygen,ML-DSA-44,0.024291977752000093,8036.4,18.4,1312,2026-03-27T13:28:44.864442+00:00,arm64-darwin
80,raw_mldsa_keygen,ML-DSA-44,0.025291985366493464,8036.4,18.4,1312,2026-03-27T13:28:44.864443+00:00,arm64-darwin
81,raw_mldsa_keygen,ML-DSA-44,0.024250010028481483,8036.4,18.4,1312,2026-03-27T13:28:44.864444+00:00,arm64-darwin
82,raw_mldsa_keygen,ML-DSA-44,0.025084009394049644,8036.4,18.4,1312,2026-03-27T13:28:44.864445+00:00,arm64-darwin
83,raw_mldsa_keygen,ML-DSA-44,0.024124979972839355,8036.4,18.4,1312,2026-03-27T13:28:44.864446+00:00,arm64-darwin
84,raw_mldsa_keygen,ML-DSA-44,0.024083012249320745,8036.4,18.4,1312,2026-03-27T13:28:44.864447+00:00,arm64-darwin
85,raw_mldsa_keygen,ML-DSA-44,0.028332986403256655,8036.4,18.4,1312,2026-03-27T13:28:44.864448+00:00,arm64-darwin
86,raw_mldsa_keygen,ML-DSA-44,0.025707995519042015,8036.4,18.4,1312,2026-03-27T13:28:44.864449+00:00,arm64-darwin
87,raw_mldsa_keygen,ML-DSA-44,0.02479099202901125,8036.4,18.4,1312,2026-03-27T13:28:44.864450+00:00,arm64-darwin
88,raw_mldsa_keygen,ML-DSA-44,0.024374981876462698,8036.4,18.4,1312,2026-03-27T13:28:44.864450+00:00,arm64-darwin
89,raw_mldsa_keygen,ML-DSA-44,0.026999972760677338,8036.4,18.4,1312,2026-03-27T13:28:44.864451+00:00,arm64-darwin
90,raw_mldsa_keygen,ML-DSA-44,0.027958012651652098,8036.4,18.4,1312,2026-03-27T13:28:44.864452+00:00,arm64-darwin
91,raw_mldsa_keygen,ML-DSA-44,0.024291977752000093,8036.4,18.4,1312,2026-03-27T13:28:44.864453+00:00,arm64-darwin
92,raw_mldsa_keygen,ML-DSA-44,0.024874985683709383,8036.4,18.4,1312,2026-03-27T13:28:44.864454+00:00,arm64-darwin
93,raw_mldsa_keygen,ML-DSA-44,0.024291977752000093,8036.4,18.4,1312,2026-03-27T13:28:44.864455+00:00,arm64-darwin
94,raw_mldsa_keygen,ML-DSA-44,0.02404197584837675,8036.4,18.4,1312,2026-03-27T13:28:44.864456+00:00,arm64-darwin
95,raw_mldsa_keygen,ML-DSA-44,0.023917004000395536,8036.4,18.4,1312,2026-03-27T13:28:44.864457+00:00,arm64-darwin
96,raw_mldsa_keygen,ML-DSA-44,0.023915956262499094,8036.4,18.4,1312,2026-03-27T13:28:44.864458+00:00,arm64-darwin
97,raw_mldsa_keygen,ML-DSA-44,0.024957989808171988,8036.4,18.4,1312,2026-03-27T13:28:44.864459+00:00,arm64-darwin
98,raw_mldsa_keygen,ML-DSA-44,0.024083012249320745,8036.4,18.4,1312,2026-03-27T13:28:44.864460+00:00,arm64-darwin
99,raw_mldsa_keygen,ML-DSA-44,0.02424995182082057,8036.4,18.4,1312,2026-03-27T13:28:44.864461+00:00,arm64-darwin
0,raw_mldsa_sign,ML-DSA-44,0.12149999383836985,9294.0,0.0,2420,2026-03-27T13:28:44.871771+00:00,arm64-darwin
1,raw_mldsa_sign,ML-DSA-44,0.030082999728620052,9294.0,0.0,2420,2026-03-27T13:28:44.871774+00:00,arm64-darwin
2,raw_mldsa_sign,ML-DSA-44,0.042249972466379404,9294.0,0.0,2420,2026-03-27T13:28:44.871775+00:00,arm64-darwin
3,raw_mldsa_sign,ML-DSA-44,0.06804103031754494,9294.0,0.0,2420,2026-03-27T13:28:44.871776+00:00,arm64-darwin
4,raw_mldsa_sign,ML-DSA-44,0.029582995921373367,9294.0,0.0,2420,2026-03-27T13:28:44.871777+00:00,arm64-darwin
5,raw_mldsa_sign,ML-DSA-44,0.07208401802927256,9294.0,0.0,2420,2026-03-27T13:28:44.871778+00:00,arm64-darwin
6,raw_mldsa_sign,ML-DSA-44,0.042249972466379404,9294.0,0.0,2420,2026-03-27T13:28:44.871779+00:00,arm64-darwin
7,raw_mldsa_sign,ML-DSA-44,0.0355839729309082,9294.0,0.0,2420,2026-03-27T13:28:44.871780+00:00,arm64-darwin
